year    month   day hour    minute  second  humidity    temperature pressure    battery
2022	6	7	10	57	27	5880	2779	991452	102
2022	6	7	10	57	31	5876	2788	991496	102
2022	6	7	10	57	37	5871	2783	991388	102
2022	6	7	10	57	41	5874	2783	991359	102
2022	6	7	10	57	46	5861	2781	991351	102
2022	6	7	10	57	51	5875	2781	991430	101
2022	6	7	10	57	56	5882	2783	991453	102
2022	6	7	10	58	2	5910	2781	991452	102
2022	6	7	10	58	6	5892	2784	991330	102
2022	6	7	10	58	11	5874	2786	991467	102
2022	6	7	10	58	17	5857	2786	991435	102
2022	6	7	10	58	22	5862	2784	991384	102
2022	6	7	10	58	27	5876	2786	991418	102
2022	6	7	10	58	33	5863	2786	991504	102
2022	6	7	11	0	27	5879	2788	991357	102
2022	6	7	11	0	32	5871	2784	991436	102
2022	6	7	11	0	37	5896	2790	991432	102
2022	6	7	11	0	42	5867	2786	991483	102
2022	6	7	11	0	48	5895	2784	991536	102
2022	6	7	11	0	52	5881	2788	991412	102
2022	6	7	11	0	57	5856	2784	991452	102
2022	6	7	11	1	2	5873	2786	991524	102
2022	6	7	11	1	26	5882	2783	991464	102
2022	6	7	11	1	31	5883	2791	991487	102
2022	6	7	11	1	37	5884	2788	991495	102
2022	6	7	11	1	42	5868	2791	991533	102
2022	6	7	11	1	46	5887	2790	991503	102
2022	6	7	11	1	51	5878	2790	991444	102
2022	6	7	11	1	57	5881	2788	991477	101
2022	6	7	11	2	1	5881	2788	991418	102
2022	6	7	11	2	6	5878	2790	991432	102
2022	6	7	11	2	11	5890	2790	991511	102
2022	6	7	11	2	16	5877	2795	991475	102
2022	6	7	11	2	21	5868	2791	991429	102
2022	6	7	11	2	27	5869	2791	991426	103
2022	6	7	11	2	32	5888	2791	991426	101
2022	6	7	11	2	36	5888	2791	991485	102
2022	6	7	11	2	42	5875	2790	991494	102
2022	6	7	11	2	46	5890	2790	991458	102
2022	6	7	11	2	51	5851	2786	991461	102
2022	6	7	11	5	47	5870	2790	991407	102
2022	6	7	11	5	52	5852	2790	991369	102
2022	6	7	11	5	57	5876	2786	991360	102
2022	6	7	11	6	1	5906	2788	991348	102
2022	6	7	11	6	6	5876	2788	991408	102
2022	6	7	11	6	11	5878	2790	991474	102
2022	6	7	11	6	17	5894	2790	991444	102
2022	6	7	11	6	21	5873	2795	991466	102
2022	6	7	11	21	34	5826	2887	984506	102
2022	6	7	11	21	39	5832	2885	984357	102
2022	6	7	11	21	44	5829	2882	984300	102
2022	6	7	11	22	30	5908	2877	983381	102
2022	6	7	11	22	35	5899	2875	983196	102
2022	6	7	11	23	58	6593	3122	994439	103
2022	6	7	11	24	4	6416	3114	993867	102
2022	6	7	11	24	9	6283	3098	993135	102
2022	6	7	11	24	13	6196	3091	992655	102
2022	6	7	11	24	19	6095	3081	992268	102
2022	6	7	11	24	24	6042	3077	991833	102
2022	6	7	11	24	28	5974	3070	991414	102
2022	6	7	11	24	33	5930	3061	991041	102
2022	6	7	11	24	39	5887	3056	990540	102
2022	6	7	11	24	43	5849	3049	990168	102
2022	6	7	11	24	49	5820	3042	989875	102
